id,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_verifications_identity_manual,host_verifications_selfie,host_verifications_jumio,host_verifications_reviews,host_verifications_phone,host_verifications_offline_government_id,host_verifications_email,host_verifications_government_id,amenities_Dryer,amenities_Shampoo,amenities_Bed_linens,amenities_Hot_water,amenities_Microwave,amenities_Dedicated_workspace,amenities_Washer,amenities_Hair_dryer,amenities_Carbon_monoxide_alarm,amenities_Air_conditioning,amenities_Long_term_stays_allowed,amenities_Free_parking_on_premises,amenities_Fire_extinguisher,amenities_Wifi,amenities_Stove,amenities_Free_street_parking,amenities_Essentials,amenities_Bathtub,amenities_First_aid_kit,amenities_Coffee_maker,amenities_Extra_pillows_and_blankets,amenities_Hangers,amenities_Oven,amenities_Refrigerator,amenities_Heating,amenities_Cooking_basics,amenities_Iron,amenities_TV,amenities_Dishwasher,amenities_Smoke_alarm,amenities_Dishes_and_silverware,amenities_Kitchen,amenities_Private_entrance,bathrooms_type,distance_to_CBD,host_in_same_neighbourhood,host_year,description_words_count,occu_rate_oct,occu_rate_nov,occu_rate_dec,occu_rate_jan,occu_rate_feb,occu_rate_mar,occu_rate_apr,occu_rate_may,occu_rate_jun,occu_rate_jul,occu_rate_aug,occu_rate_sep,occu_rate_q1,occu_rate_q2,occu_rate_q3,occu_rate_q4,occu_rate_year
67940,335208,None,0.0,0.0,0,0.0,0,Near South Side,41.84576,-87.61871,Entire condominium (condo),Entire home/apt,4,1,1.0,2.0,79.0,2,90,2,2,1125,1125,2.0,1125.0,0,9,16,29,253,2021-10-19,38,22,6,30_days,4.81,4.7,4.68,4.86,4.97,4.68,4.68,1,1,1,0,0,0.31,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,private,3.6532,0,10,1000,0.45161290322580644,0.6333333333333333,0.5806451612903226,0.3548387096774194,0.0,0.5806451612903226,0.16666666666666666,0.3225806451612903,0.0,0.06451612903225806,0.2903225806451613,0.2,0.32222222222222224,0.16483516483516483,0.18478260869565216,0.5543478260869565,0.30684931506849317
71930,334241,within an hour,1.0,0.95,0,2.0,0,West Town,41.89615,-87.67934,Private room in rental unit,Private room,2,1,1.0,1.0,60.0,2,90,2,2,90,90,2.0,90.0,0,6,36,66,341,2021-10-18,80,10,1,30_days,4.83,4.9,4.66,4.94,4.91,4.77,4.75,1,2,0,2,0,1.49,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,shared,3.4106,0,10,1000,0.45161290322580644,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.06575342465753424
84042,334241,within an hour,1.0,0.95,0,2.0,0,West Town,41.89615,-87.67934,Private room in rental unit,Private room,2,1,1.0,1.0,54.0,2,90,2,2,1125,1125,2.0,1125.0,0,1,31,61,336,2021-10-18,92,13,2,30_days,4.92,4.88,4.69,4.97,4.98,4.87,4.9,1,2,0,2,0,1.73,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,shared,3.4106,0,10,1000,0.45161290322580644,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31521739130434784,0.07945205479452055
126280,626517,None,0.0,0.0,0,1.0,0,Uptown,41.96852,-87.65225,Private room in rental unit,Private room,1,1,1.0,1.0,35.0,3,365,3,3,1125,1125,3.0,1125.0,0,0,0,15,195,2021-10-18,162,0,0,30_days,4.87,4.89,4.57,4.9,4.92,4.62,4.84,1,1,0,1,0,3.7,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,shared,10.1216,1,10,1000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5483870967741935,1.0,1.0,0.0,0.0,0.8478260869565217,1.0,0.4657534246575342
145659,683529,within an hour,0.95,0.96,0,21.0,0,North Center,41.94342,-87.68121,Entire rental unit,Entire home/apt,8,1,3.0,3.0,217.0,2,1125,2,4,1125,1125,2.0,1125.0,0,27,52,82,357,2021-10-19,43,10,1,30_days,4.72,4.67,4.95,4.69,4.49,4.81,4.74,1,23,23,0,0,0.59,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,private,7.7622,0,10,1000,0.0967741935483871,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.021917808219178082
145690,683529,within an hour,0.95,0.96,0,21.0,0,Lincoln Park,41.91289,-87.63864,Entire rental unit,Entire home/apt,10,1,4.0,4.0,266.0,2,1125,2,4,1125,1125,2.0,1125.0,0,17,35,55,314,2021-10-18,71,16,0,30_days,4.75,4.74,4.9,4.77,4.61,4.94,4.61,1,23,23,0,0,5.14,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,private,3.8987,0,10,1000,0.2903225806451613,0.5,0.41935483870967744,0.03225806451612903,0.0,0.0,0.06666666666666667,0.12903225806451613,0.13333333333333333,0.0967741935483871,0.0,0.0,0.011111111111111112,0.10989010989010989,0.03260869565217391,0.40217391304347827,0.13972602739726028
175511,837429,within an hour,1.0,1.0,0,2.0,0,Albany Park,41.96213,-87.72002,Entire condominium (condo),Entire home/apt,2,1,1.0,1.0,81.0,28,365,28,28,1125,1125,28.0,1125.0,0,14,44,67,207,2021-10-19,35,2,0,30_days,4.82,4.86,4.94,4.94,4.97,4.54,4.8,1,2,2,0,0,0.32,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,private,10.4659,0,10,1000,0.41935483870967744,0.1,0.0,0.7096774193548387,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.6703296703296703,0.0,0.17391304347826086,0.4328767123287671
189821,899757,within an hour,1.0,0.99,0,1.0,0,Logan Square,41.92918,-87.70219,Entire rental unit,Entire home/apt,5,1,2.0,3.0,217.0,2,1125,2,3,1125,1125,2.2,1125.0,0,2,27,51,138,2021-10-18,557,48,7,30_days,4.95,4.97,4.92,4.97,4.95,4.9,4.89,1,1,1,0,0,5.85,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,private,6.895,1,10,1000,1.0,0.6333333333333333,0.1935483870967742,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,1.0,0.0,0.8681318681318682,1.0,0.6086956521739131,0.6219178082191781
198135,85708,within a few hours,1.0,0.85,0,1.0,0,North Center,41.95888,-87.67776,Private room in rental unit,Private room,1,1,1.0,1.0,35.0,3,120,3,3,120,120,3.0,120.0,0,0,0,0,0,2021-10-18,182,8,2,30_days,4.96,4.92,4.91,4.9,4.93,4.9,4.94,1,1,0,1,0,2.14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,shared,9.3277,1,11,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
207218,1019125,None,0.0,0.0,0,1.0,0,Pullman,41.68843,-87.60712,Entire rental unit,Entire home/apt,3,1,1.0,1.0,90.0,2,1125,2,2,1125,1125,2.0,1125.0,0,1,26,56,331,2021-10-19,274,6,0,30_days,4.88,4.92,4.83,4.97,4.97,4.67,4.84,1,2,2,0,0,2.73,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,private,21.141,1,10,1000,0.41935483870967744,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3695652173913043,0.09315068493150686
207351,1019125,None,0.0,0.0,0,1.0,0,Pullman,41.68954,-87.60786,Entire rental unit,Entire home/apt,1,1,1.0,1.0,40.0,30,90,30,30,90,90,30.0,90.0,0,0,5,35,124,2021-10-19,42,3,0,30_days,4.9,5.0,4.8,4.98,5.0,4.78,4.85,1,2,2,0,0,0.36,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,private,21.0146,1,10,1000,1.0,1.0,0.3870967741935484,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.8351648351648352,1.0,0.7934782608695652,0.6602739726027397
230836,1185573,within an hour,1.0,1.0,0,3.0,0,Uptown,41.96313,-87.66235,Private room in condominium (condo),Private room,2,1,1.0,1.0,60.0,180,365,180,180,365,365,180.0,365.0,0,30,60,90,365,2021-10-18,4,0,0,30_days,4.5,4.75,4.25,4.5,4.5,4.5,4.25,1,3,1,2,0,0.04,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,private,9.6064,1,10,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250354,1311953,None,0.0,0.0,0,1.0,0,Near South Side,41.85923,-87.62198,Entire condominium (condo),Entire home/apt,2,1,1.0,1.0,170.0,180,365,180,180,365,365,180.0,365.0,0,23,53,83,358,2021-10-18,39,0,0,30_days,4.84,4.94,4.53,4.94,4.97,4.82,4.47,1,1,1,0,0,0.46,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,private,2.1458,0,10,1000,0.22580645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07608695652173914,0.019178082191780823
258253,1358243,None,0.0,0.67,0,1.0,0,West Ridge,42.0076,-87.6825,Entire rental unit,Entire home/apt,2,1,1.0,1.0,48.0,32,90,32,32,90,90,32.0,90.0,0,0,0,29,304,2021-10-19,23,2,0,30_days,4.87,5.0,4.95,5.0,5.0,4.9,4.95,1,1,1,0,0,0.19,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,private,14.6361,1,10,1000,0.41935483870967744,1.0,0.5806451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6630434782608695,0.16712328767123288
261509,858008,within a day,0.63,0.5,0,3.0,0,Near North Side,41.90212,-87.63557,Entire rental unit,Entire home/apt,2,1,1.0,1.0,119.0,32,1125,32,32,1125,1125,32.0,1125.0,0,4,23,53,328,2021-10-18,65,3,1,30_days,4.82,4.89,4.87,4.79,4.87,4.83,4.77,1,1,1,0,0,0.56,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,private,2.6899,0,10,1000,0.3225806451612903,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40217391304347827,0.10136986301369863
264547,1387948,None,0.0,0.0,0,1.0,0,Near West Side,41.88413,-87.64315,Entire condominium (condo),Entire home/apt,3,1,2.0,2.0,204.0,10,180,10,10,180,180,10.0,180.0,0,27,57,87,362,2021-10-18,67,2,1,30_days,4.84,4.79,4.79,4.95,4.92,4.87,4.76,1,1,1,0,0,1.02,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,private,1.0067,0,10,1000,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03260869565217391,0.00821917808219178
267646,1313038,None,0.0,0.0,0,1.0,0,Logan Square,41.92666,-87.70601,Private room in bungalow,Private room,2,1,1.0,1.0,103.0,2,365,2,2,365,365,2.0,365.0,0,1,18,48,323,2021-10-19,139,0,0,30_days,4.96,4.92,4.98,4.98,4.98,4.88,4.78,1,1,0,1,0,1.22,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,shared,6.7951,1,10,1000,0.3870967741935484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45652173913043476,0.11506849315068493
289689,1376077,within a few hours,1.0,0.9,0,1.0,0,Edgewater,41.97806,-87.65676,Private room in condominium (condo),Private room,1,1,1.0,1.0,29.0,30,1125,30,30,1125,1125,30.0,1125.0,0,10,10,10,245,2021-10-18,63,2,0,30_days,4.77,4.82,4.69,4.87,4.94,4.82,4.82,1,1,0,1,0,0.63,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,private,11.201,1,10,1000,0.45161290322580644,0.6666666666666666,1.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.0,0.0,0.7065217391304348,0.3287671232876712
289884,1500490,within a day,1.0,0.0,0,2.0,0,Logan Square,41.92063,-87.68353,Entire residential home,Entire home/apt,4,1,1.0,1.0,189.0,1,1124,2,2,1124,1124,2.0,1124.0,0,0,0,0,0,2021-10-18,81,0,0,30_days,4.83,4.84,4.79,4.94,4.94,4.47,4.75,1,2,2,0,0,0.89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,private,5.5606,0,10,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290155,1505878,None,0.0,0.0,0,2.0,0,Bridgeport,41.82712,-87.64046,Entire rental unit,Entire home/apt,6,1,3.0,3.0,130.0,3,90,3,3,1125,1125,3.0,1125.0,0,0,0,0,0,2021-10-18,50,0,0,30_days,4.84,4.94,4.62,4.96,5.0,4.72,4.86,1,2,2,0,0,1.13,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,private,5.7034,1,10,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
312192,1505878,None,0.0,0.0,0,2.0,0,Bridgeport,41.82741,-87.63934,Entire rental unit,Entire home/apt,6,1,2.0,3.0,146.0,4,120,4,4,1125,1125,4.0,1125.0,0,0,0,0,0,2021-10-18,39,0,0,30_days,4.74,4.72,4.82,4.95,4.97,4.64,4.85,1,2,2,0,0,0.54,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,private,5.6644,1,10,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
345075,1746524,None,0.0,0.0,0,2.0,0,Kenwood,41.80774,-87.59459,Private room in condominium (condo),Private room,2,1,1.0,1.0,91.0,2,8,2,2,8,8,2.0,8.0,0,17,46,66,337,2021-10-19,242,10,3,30_days,4.96,4.95,4.97,4.95,4.97,4.87,4.89,1,1,0,1,0,2.76,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,private,8.1015,1,9,1000,0.12903225806451613,0.3333333333333333,0.03225806451612903,0.2903225806451613,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.1,0.04395604395604396,0.0,0.16304347826086957,0.07671232876712329
350347,845242,within an hour,1.0,0.98,0,2.0,0,Lake View,41.94107,-87.65492,Entire loft,Entire home/apt,4,1,2.0,2.0,169.0,3,14,2,3,14,14,2.8,14.0,0,3,12,28,257,2021-10-18,591,85,8,30_days,4.9,4.92,4.89,4.89,4.92,4.92,4.85,1,1,1,0,0,5.42,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,private,7.1292,0,10,1000,0.3548387096774194,0.8333333333333334,0.8064516129032258,0.03225806451612903,0.0,0.0,0.2,0.6129032258064516,0.13333333333333333,0.2903225806451613,0.25806451612903225,0.0,0.011111111111111112,0.31868131868131866,0.18478260869565216,0.6630434782608695,0.2958904109589041
372929,1876597,within an hour,1.0,0.87,0,3.0,0,West Town,41.89629,-87.65704,Entire residential home,Entire home/apt,12,1,3.0,5.0,266.0,2,1125,2,5,1125,1125,2.2,1125.0,0,21,45,75,350,2021-10-18,231,16,4,30_days,4.84,4.86,4.74,4.92,4.94,4.72,4.77,1,2,2,0,0,3.15,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,private,2.5278,0,9,1000,0.2903225806451613,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16304347826086957,0.0410958904109589
404792,1844352,within a few hours,0.9,0.86,0,3.0,0,West Town,41.88947,-87.66933,Entire rental unit,Entire home/apt,3,1,2.0,3.0,126.0,5,365,2,5,365,365,4.9,365.0,0,5,24,54,129,2021-10-18,195,6,0,30_days,4.55,4.57,4.41,4.89,4.88,4.66,4.45,1,1,1,0,0,1.73,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,private,2.5489,0,9,1000,0.8387096774193549,0.9,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5760869565217391,0.6465753424657534
450648,2204693,None,0.0,0.0,0,1.0,0,Loop,41.86765,-87.62271,Private room in condominium (condo),Private room,2,1,1.0,1.0,119.0,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,0,2021-10-18,38,0,0,30_days,4.72,4.31,4.83,4.79,4.83,4.93,4.66,1,1,0,1,0,0.49,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,private,1.2303,0,9,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
464581,2308792,None,0.0,0.6,0,2.0,0,Logan Square,41.92518,-87.69549,Entire rental unit,Entire home/apt,4,1,1.0,2.0,48.0,2,360,2,2,360,360,2.0,360.0,0,0,0,0,0,2021-10-18,644,9,0,30_days,4.81,4.87,4.8,4.91,4.91,4.81,4.82,1,1,1,0,0,6.26,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,private,6.3313,1,9,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
484898,2400107,None,0.0,0.0,0,1.0,0,Uptown,41.96978,-87.67389,Entire residential home,Entire home/apt,6,1,3.0,3.0,232.0,7,30,7,7,30,30,7.0,30.0,0,23,53,83,358,2021-10-18,14,0,0,30_days,4.77,5.0,4.77,4.92,4.83,4.92,4.83,1,1,1,0,0,0.22,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,private,10.4475,1,9,899,0.22580645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07608695652173914,0.019178082191780823
507517,2501182,within an hour,1.0,1.0,0,1.0,0,Lincoln Square,41.96678,-87.6973,Entire guest suite,Entire home/apt,4,1,1.0,1.0,98.0,2,45,2,4,14,1125,2.0,1122.5,0,16,41,61,150,2021-10-19,321,32,7,30_days,4.91,4.94,4.95,4.98,4.98,4.94,4.9,1,1,1,0,0,3.56,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,private,10.467,1,9,1000,0.8064516129032258,0.36666666666666664,0.3548387096774194,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.8351648351648352,1.0,0.5108695652173914,0.589041095890411
542067,2273840,within an hour,1.0,1.0,0,1.0,0,Logan Square,41.93142,-87.69989,Entire rental unit,Entire home/apt,3,1,2.0,3.0,174.0,3,31,3,3,1125,1125,3.0,1125.0,0,0,28,58,333,2021-10-18,268,8,4,30_days,4.87,4.95,4.92,4.93,4.95,4.82,4.83,1,1,1,0,0,2.61,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,private,7.0297,1,9,1000,0.45161290322580644,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.08767123287671233
548905,2698691,within a few hours,1.0,1.0,0,2.0,0,Grand Boulevard,41.82295,-87.6156,Entire townhouse,Entire home/apt,3,1,1.0,2.0,91.0,3,32,3,3,1125,1125,3.0,1125.0,0,21,46,72,347,2021-10-19,237,10,1,30_days,4.84,4.91,4.88,4.91,4.93,4.42,4.79,1,2,2,0,0,2.34,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,private,6.1895,0,9,1000,0.22580645161290322,0.23333333333333334,0.0967741935483871,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.18478260869565216,0.049315068493150684
584590,2880338,within a few hours,1.0,0.76,0,2.0,0,Lincoln Square,41.96528,-87.6831,Private room in rental unit,Private room,2,1,1.0,1.0,75.0,3,50,3,5,50,50,3.3,50.0,0,30,60,90,179,2021-10-19,49,5,2,30_days,4.55,4.6,4.3,4.65,4.63,4.65,4.45,1,2,0,2,0,0.88,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,shared,10.0837,1,9,1000,0.5806451612903226,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.8351648351648352,1.0,0.1956521739130435,0.5095890410958904
585353,2885441,within a few hours,0.9,0.68,0,6.0,0,West Town,41.88986,-87.66039,Private room in rental unit,Private room,4,1,1.0,3.0,76.0,2,120,2,2,120,120,2.0,120.0,0,25,55,85,360,2021-10-18,133,6,3,30_days,4.46,4.33,4.28,4.84,4.92,4.65,4.39,1,5,0,5,0,2.44,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,shared,2.1544,1,9,1000,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05434782608695652,0.0136986301369863
585356,2885441,within a few hours,0.9,0.68,0,6.0,0,West Town,41.89001,-87.66069,Private room in rental unit,Private room,4,1,1.0,2.0,78.0,1,80,2,2,80,80,2.0,80.0,0,16,46,76,351,2021-10-18,143,0,0,30_days,4.5,4.59,4.13,4.83,4.88,4.68,4.4,1,5,0,5,0,3.53,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,shared,2.1777,1,9,1000,0.45161290322580644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15217391304347827,0.038356164383561646
611839,3034693,None,0.0,0.0,0,1.0,0,North Center,41.9333,-87.67768,Private room in condominium (condo),Private room,1,1,1.0,1.0,43.0,7,60,7,7,1125,1125,7.0,1125.0,0,0,0,0,0,2021-10-18,161,0,0,30_days,4.84,4.82,4.94,4.93,4.95,4.81,4.9,1,1,0,1,0,1.88,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,private,6.6563,1,9,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
628149,2885441,within a few hours,0.9,0.68,0,6.0,0,West Town,41.89134,-87.66254,Private room in rental unit,Private room,2,1,1.0,1.0,59.0,1,125,7,7,125,125,7.0,125.0,0,28,58,88,363,2021-10-18,98,2,0,30_days,4.54,4.36,4.36,4.87,4.92,4.74,4.47,1,5,0,5,0,1.52,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,shared,2.3488,1,9,1000,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.005479452054794521
634310,2915265,within a few hours,1.0,0.33,0,2.0,0,Edgewater,41.99688,-87.66449,Private room in condominium (condo),Private room,2,1,1.0,1.0,70.0,2,14,2,2,14,14,2.0,14.0,0,0,0,16,291,2021-10-19,87,5,0,30_days,4.89,4.92,4.87,4.94,4.95,4.93,4.9,1,2,0,2,0,1.04,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,shared,13.3226,1,9,1000,0.41935483870967744,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8043478260869565,0.20273972602739726
