host_response_rate,bathrooms,bedrooms,price,review_scores_rating,host_verifications_identity_manual,host_verifications_selfie,host_verifications_jumio,host_verifications_reviews,host_verifications_phone,host_verifications_offline_government_id,host_verifications_email,host_verifications_government_id,Verification_Numbers
1,1,1,96,4.73,0,1,0,1,1,1,1,1,6
1,1,3,107,4.86,0,0,0,1,1,0,1,0,3
0.95,1,2,165,4.94,1,1,1,1,1,0,1,1,7
1,1,1,65,4.97,0,0,1,1,1,0,1,1,5
1,1,1,61,4.81,0,0,0,1,1,1,1,1,5
0.95,1,4,267,4.65,1,1,1,1,1,0,1,1,7
0,1,2,200,0,0,0,0,1,1,0,1,0,3
1,1,2,85,4.8,0,0,0,1,1,0,1,0,3
1,1,3,100,5,0,0,0,1,1,0,1,0,3
1,1,1,86,4.39,1,1,1,1,1,1,1,1,8
0,1,1,150,4.88,0,0,0,1,1,0,1,0,3
0.95,1,2,181,4.84,1,1,1,1,1,0,1,1,7
0.95,1,4,244,4.63,1,1,1,1,1,0,1,1,7
0.95,1,1,188,4.78,1,1,1,1,1,0,1,1,7
1,1,1,96,4.8,0,0,1,1,1,1,1,1,6
0.95,1,2,227,4.8,1,1,1,1,1,0,1,1,7
0.95,1,4,272,4.68,1,1,1,1,1,0,1,1,7
0,1,2,58,4.6,0,0,0,1,1,0,1,0,3
1,1,1,124,4.96,0,0,0,1,1,1,1,1,5
1,1,1,66,4.73,1,1,1,1,1,1,1,1,8
1,1,2,143,0,1,1,1,1,1,1,1,1,8
0.3,1,1,32,5,1,1,1,1,1,1,1,1,8
1,1,1,543,0,0,1,0,1,1,1,1,1,6
1,1,2,87,4.95,1,1,1,1,1,0,1,1,7
1,1,1,95,4.96,0,0,1,1,1,1,1,1,6
1,1,2,124,4.67,0,0,1,1,1,0,1,1,5
0,1,1,107,4.99,0,0,0,1,1,0,1,0,3
1,1,1,59,4.82,1,1,1,1,1,1,1,1,8
1,1,2,110,4.96,1,1,1,1,1,1,1,1,8
1,1,1,99,4.67,0,0,0,1,1,0,1,0,3
1,1,1,70,4.92,0,0,0,1,1,0,1,0,3
1,1,1,72,4.87,0,0,0,1,1,0,1,0,3
0,1,1,259,4.98,0,0,1,1,1,0,1,1,5
0.7,1,4,472,4.92,1,1,1,1,1,1,1,1,8
0.57,1,1,55,4.28,0,0,1,1,1,0,1,1,5
0,1,1,105,4.39,0,0,0,0,1,0,1,0,2
0,1,1,125,4.85,1,1,1,1,1,1,1,1,8
1,1,1,106,4.85,0,0,0,1,1,0,1,0,3
0,1,1,100,4.87,0,0,0,1,1,0,1,0,3
1,1,1,98,4.9,0,0,0,1,1,0,1,0,3
0.25,1,1,43,4.77,1,1,1,0,1,1,1,1,7
1,1,1,86,4.53,0,0,0,1,1,0,1,0,3
1,1,1,130,4.92,0,0,1,1,1,1,1,1,6
0,1,3,442,4.78,0,0,1,1,1,1,1,1,6
1,1,1,45,4.96,1,1,1,1,1,0,1,1,7
1,1,1,50,4.68,0,0,0,1,1,1,1,1,5
1,1,1,62,4.87,0,0,0,1,1,0,1,0,3
0,1,2,355,4.91,0,0,1,1,1,0,1,1,5
1,1,1,140,5,0,0,1,1,1,1,1,1,6
0,1,1,95,4.86,0,0,0,1,1,0,1,0,3
0.47,1,1,80,4.47,0,0,0,1,1,0,1,0,3
0,1,1,53,4.7,0,0,1,1,1,0,1,1,5
0,1,2,429,5,0,0,0,1,1,0,1,0,3
0,1,3,180,4.87,0,0,1,1,1,0,1,1,5
1,1,1,66,4.92,0,0,0,1,1,0,1,0,3
1,1,1,115,4.88,0,0,0,1,1,0,1,0,3
0,1,1,122,4.79,0,0,0,1,1,1,1,1,5
0,1,2,90,4.4,0,0,0,1,1,0,1,0,3
1,1,2,238,4.83,1,1,1,1,1,0,1,1,7
1,1,1,47,4.81,0,0,1,1,1,1,1,1,6
1,1,3,204,4.75,0,0,1,1,1,0,1,1,5
1,1,3,264,4.94,0,0,1,1,1,0,1,1,5
1,1,1,85,5,0,0,1,1,1,0,1,1,5
1,1,1,69,4.97,0,0,1,1,1,0,1,1,5
1,1,1,100,4.9,0,0,0,1,1,0,1,0,3
1,1,2,195,4.81,0,0,0,1,1,0,1,0,3
0.6,1,1,49,4.55,0,0,1,1,1,1,1,1,6
1,1,1,115,4.97,0,0,0,1,1,0,1,0,3
1,1,1,159,4.84,0,0,0,1,1,0,1,0,3
0,1,2,299,5,0,0,1,1,1,0,1,1,5
1,1,1,128,4.86,0,0,1,1,1,0,1,1,5
0,1,1,55,4.92,0,0,0,1,0,0,0,0,1
0,1,1,119,4,0,0,1,1,1,0,1,1,5
1,1,2,116,4.94,0,0,0,1,1,0,1,0,3
1,1,1,104,4.95,0,0,1,1,1,0,1,1,5
1,1,1,51,4.75,0,0,1,1,1,1,1,1,6
1,1,3,221,4.86,1,1,0,1,1,1,1,1,7
0,1,1,58,4.96,0,0,1,1,1,1,1,1,6
0,1,1,81,4.89,1,1,1,1,1,1,1,1,8
0.3,1,1,35,5,1,1,1,1,1,1,1,1,8
0,1,1,116,4.95,0,0,1,1,1,0,1,1,5
0,1,3,279,5,0,0,1,1,1,0,1,1,5
1,1,1,78,4.8,0,0,0,1,1,0,1,0,3
1,1,4,499,5,0,0,0,1,1,0,1,0,3
0,1,2,262,4.68,0,0,0,1,1,0,1,0,3
1,1,1,92,4.88,0,0,1,1,1,1,1,1,6
1,1,5,2143,5,0,0,0,1,1,0,1,0,3
1,1,1,149,4.94,0,0,1,1,1,0,1,1,5
1,1,2,149,4.85,1,1,1,1,1,1,1,1,8
0,1,2,103,4.82,1,1,1,0,1,1,1,1,7
0,1,2,89,4.83,1,1,1,0,1,1,1,1,7
0.56,1,1,56,4.79,0,0,1,1,1,0,1,1,5
0.56,1,1,39,4.8,0,0,1,1,1,0,1,1,5
0.75,1,4,513,4.28,0,0,0,1,1,0,1,0,3
1,1,2,49,4.92,0,0,0,1,1,0,1,0,3
1,1,1,160,4.94,1,1,1,1,1,0,1,1,7
1,1,1,62,5,0,0,1,1,1,0,1,1,5
1,1,1,78,4.71,0,0,1,1,1,0,1,1,5
1,1,1,165,4.86,0,0,1,1,1,0,1,1,5
0,1,1,125,5,0,0,1,1,1,0,1,1,5
1,1,3,375,4.81,0,0,1,1,1,0,1,1,5
1,1,1,68,4.77,0,0,0,1,1,0,1,0,3
0.8,1,1,100,4.79,0,0,0,1,1,0,1,0,3
0.88,1,1,70,5,0,0,0,0,1,0,1,0,2
1,1,2,138,4.57,1,1,1,1,1,1,0,1,7
1,1,1,103,4.86,0,0,1,1,1,1,1,1,6
0.9,1,2,164,4.68,0,0,0,1,1,0,1,0,3
1,1,1,38,4.87,0,0,0,0,1,0,1,0,2
1,1,1,45,4.63,0,0,0,0,1,0,1,0,2
1,1,1,85,4.93,0,0,0,1,1,0,1,0,3
1,1,1,70,4.86,0,0,0,1,1,0,1,0,3
1,1,1,68,4.86,0,0,0,1,1,0,1,0,3
1,1,2,104,4.7,0,0,0,1,1,0,1,0,3
1,1,1,110,4.95,0,0,0,1,1,0,1,0,3
0.7,1,1,71,4.4,0,0,0,1,1,0,1,0,3
1,1,1,115,4.9,0,0,0,1,1,0,1,0,3
0,1,1,119,4.8,1,1,1,1,1,0,1,1,7
0,1,3,135,4.59,0,0,0,1,1,0,1,0,3
1,1,3,314,4.93,0,0,0,1,1,0,1,0,3
1,1,3,113,4.97,0,0,0,1,1,0,1,0,3
1,1,1,111,4.69,0,0,0,1,1,0,1,0,3
1,1,1,43,4.25,0,0,1,1,1,0,1,1,5
1,1,1,85,4.88,0,0,1,1,1,0,1,1,5
0,1,1,170,4.93,0,0,0,1,1,0,1,0,3
1,1,1,139,4.58,0,0,1,0,1,0,1,1,4
0,1,1,90,4.91,0,0,0,1,1,0,1,0,3
0,1,1,129,4.6,0,0,1,1,1,0,1,1,5
0,1,1,52,4.96,0,0,1,1,1,0,1,1,5
1,1,1,39,4.87,0,0,0,1,1,0,1,0,3
1,1,1,43,4.91,0,0,0,1,1,0,1,0,3
0,1,2,89,4.63,0,0,1,1,1,0,1,1,5
0,1,3,60,4.97,0,0,1,1,1,1,1,1,6
1,1,2,200,5,0,0,1,1,1,1,1,1,6
1,1,4,175,4.76,1,1,1,1,1,0,1,1,7
0.9,1,3,364,4.91,1,1,1,1,1,1,1,1,8
1,1,1,91,4.57,0,0,1,1,1,1,1,1,6
0,1,2,200,5,0,0,0,1,1,0,1,0,3
1,1,1,58,4.56,0,0,0,1,1,0,1,0,3
0,1,1,90,4.91,0,0,0,1,1,0,1,0,3
0,1,1,60,4.71,0,0,1,1,1,0,1,1,5
0,1,1,153,4,0,0,1,1,1,0,1,1,5
1,1,3,351,4.95,0,0,1,1,1,0,1,1,5
0,1,1,86,4.58,0,0,1,1,1,0,1,1,5
1,1,4,261,4.95,0,0,0,1,1,0,1,0,3
1,1,1,150,5,0,0,1,1,1,1,1,1,6
1,1,1,145,5,0,0,1,1,1,1,1,1,6
0.8,1,1,76,4.43,0,0,1,1,1,0,1,1,5
1,1,3,284,4.94,0,0,1,1,1,0,1,1,5
1,1,1,160,5,0,0,0,1,1,0,1,0,3
0,1,1,257,4.75,0,0,0,1,1,0,1,0,3
0,1,1,49,4.41,1,1,0,1,1,1,1,1,7
0,1,1,43,4.36,1,1,0,1,1,1,1,1,7
1,1,1,93,4.88,0,0,0,1,1,0,1,0,3
1,1,2,114,4.99,1,1,1,1,1,1,1,1,8
1,1,1,78,4.96,0,0,1,1,1,0,1,1,5
1,1,1,216,4.76,0,0,1,1,1,0,1,1,5
1,1,3,268,4.98,0,0,0,1,1,0,1,0,3
1,1,2,161,0,0,0,0,1,1,0,1,0,3
1,1,1,52,4.96,0,0,0,1,1,0,1,0,3
1,1,2,222,4.75,0,0,1,1,1,1,1,1,6
0,1,1,99,5,0,0,0,1,1,0,1,0,3
0,1,1,158,4.94,0,0,0,1,1,0,1,0,3
0,1,1,125,4.77,0,0,1,1,1,1,1,1,6
0,1,1,50,4.29,1,1,0,1,1,1,1,1,7
1,1,1,40,4.82,0,0,1,1,1,0,1,1,5
1,1,2,121,4.95,0,0,1,1,1,0,1,1,5
0.9,1,2,189,4.47,0,0,0,1,1,0,1,0,3
1,1,1,49,4.88,0,0,1,1,1,0,1,1,5
0.9,1,1,119,4.84,0,0,0,1,1,0,1,0,3
1,1,1,50,4.81,0,0,1,1,1,1,1,1,6
0,1,1,107,4.98,0,0,1,1,1,0,1,1,5
0,1,1,129,4.97,0,0,0,1,1,0,1,0,3
0.33,1,2,150,5,0,0,0,1,1,0,1,0,3
1,1,1,38,4.79,0,0,1,1,1,1,1,1,6
1,1,1,54,4.91,0,0,1,1,1,1,1,1,6
0,1,2,129,0,0,0,0,1,1,0,1,0,3
1,1,3,483,4.92,0,0,1,1,1,0,1,1,5
0,1,1,55,4.62,1,1,1,1,1,1,1,1,8
1,1,3,175,4.82,1,1,0,1,1,1,1,1,7
1,1,3,141,4.96,0,0,1,1,1,0,1,1,5
0,1,1,90,4.87,0,0,0,1,1,0,1,0,3
1,1,2,95,4.77,0,0,0,1,1,0,1,0,3
1,1,1,50,4.76,0,0,1,1,1,0,1,1,5
0,1,2,105,4.87,0,0,1,1,1,0,1,1,5
1,1,2,308,4.97,0,0,0,1,1,0,1,0,3
1,1,1,64,4.79,0,0,1,1,1,0,1,1,5
1,1,2,135,4.8,1,1,0,1,1,1,1,1,7
1,1,2,119,4.99,0,0,0,1,1,0,1,0,3
0,1,1,39,4.75,0,0,1,1,1,0,1,1,5
1,1,3,273,5,0,0,1,1,1,0,1,1,5
0,1,1,60,4.99,0,0,0,1,1,0,1,0,3
1,1,2,150,4.98,0,0,0,1,1,0,1,0,3
1,1,2,103,4.87,0,0,1,1,1,1,1,1,6
1,1,4,282,4.8,0,0,0,1,1,0,1,0,3
0,1,1,126,4.86,0,0,1,1,1,0,1,1,5
0,1,2,89,4.86,0,0,1,1,1,1,1,1,6
1,1,1,155,5,0,0,0,1,1,0,1,0,3
1,1,1,145,5,0,0,0,1,1,0,1,0,3
0.72,1,1,155,5,0,0,0,1,1,0,1,0,3
0,1,3,60,4.78,1,1,1,1,1,1,1,1,8
0,1,2,999,4.88,0,0,1,1,1,0,1,1,5
0,1,2,150,4.54,0,0,0,1,1,1,1,1,5
1,1,1,114,5,0,0,0,0,1,1,1,1,4
1,1,1,150,4.9,0,0,0,1,1,0,1,0,3
1,1,3,200,4.97,0,0,0,1,1,0,1,0,3
0.3,1,1,35,4.9,1,1,1,1,1,1,1,1,8
1,1,1,54,4.73,1,1,1,1,1,1,1,1,8
1,1,1,37,4.84,0,0,1,1,1,1,1,1,6
0,1,1,35,4.7,0,0,1,1,1,0,1,1,5
0,1,2,250,4.81,0,0,1,1,1,0,1,1,5
1,1,3,211,4.8,0,0,1,1,1,1,1,1,6
1,1,1,77,4.71,0,0,0,1,1,0,1,0,3
0,1,1,95,4.67,1,1,1,1,1,1,1,1,8
0,1,1,50,4.95,0,0,1,1,1,0,1,1,5
1,1,2,91,4.5,0,0,1,1,1,1,1,1,6
0.72,1,1,100,5,0,0,0,1,1,0,1,0,3
1,1,1,120,5,0,0,0,1,1,0,1,0,3
1,1,1,45,4.79,1,0,1,1,1,1,1,1,7
1,1,2,150,4.83,0,0,0,1,1,0,1,0,3
0.88,1,1,111,4.69,0,0,0,1,1,0,1,0,3
0.72,1,1,140,0,0,0,0,1,1,0,1,0,3
1,1,2,107,4.82,0,0,1,1,1,0,1,1,5
1,1,1,40,4.97,1,0,1,1,1,1,1,1,7
0.88,1,1,111,4.87,0,0,0,1,1,0,1,0,3
1,1,1,106,4.92,0,0,0,1,1,0,1,0,3
1,1,1,40,4.6,1,1,1,1,1,1,1,1,8
1,1,1,49,4.72,1,1,1,1,1,1,1,1,8
1,1,1,45,4.53,1,1,1,1,1,1,1,1,8
1,1,1,90,4.7,0,0,0,1,1,0,1,0,3
1,1,5,820,5,0,0,1,1,1,0,1,1,5
1,1,1,50,4.74,1,1,1,1,1,1,1,1,8
1,1,1,40,4.42,1,1,1,1,1,1,1,1,8
1,1,1,41,4.66,1,1,1,1,1,1,1,1,8
1,1,1,51,4.79,0,0,0,1,1,0,1,0,3
0,1,2,239,4.82,1,1,1,1,1,0,1,1,7
1,1,3,136,4.61,0,0,0,1,1,0,1,0,3
1,1,1,80,4.81,0,0,1,1,1,1,1,1,6
0,1,2,125,4.63,0,0,1,1,1,0,1,1,5
0.9,1,3,136,4.89,0,0,0,1,1,0,1,0,3
1,1,1,51,4.76,1,1,1,1,1,1,1,1,8
0,1,2,59,5,0,0,0,1,1,0,1,0,3
0,1,4,225,4.33,0,0,1,1,1,0,1,1,5
0,1,3,462,4.79,0,0,0,1,1,0,1,0,3
0,1,1,46,4.88,0,0,0,1,1,0,1,0,3
0,1,1,170,4.97,0,0,0,1,1,0,1,0,3
1,1,1,53,5,0,0,0,1,1,0,1,0,3
1,1,2,174,4.64,0,0,1,1,1,0,1,1,5
0.88,1,1,111,4.75,0,0,0,1,1,0,1,0,3
1,1,2,206,4.7,0,0,1,1,1,0,1,1,5
1,1,1,145,5,0,0,1,1,1,1,1,1,6
1,1,1,150,0,0,0,1,1,1,1,1,1,6
1,1,2,250,4.75,0,0,1,1,1,1,1,1,6
0.8,1,2,180,0,0,0,0,1,1,0,1,0,3
0,1,1,80,4.92,0,0,1,1,1,0,1,1,5
1,1,2,130,4.95,0,0,1,1,1,0,1,1,5
0,1,1,46,4.97,0,0,1,1,1,1,1,1,6
1,1,1,59,4.87,0,0,0,1,1,0,1,0,3
1,1,1,71,4.78,0,0,1,0,1,1,1,1,5
0,1,1,200,5,0,0,1,1,1,0,1,1,5
0,1,2,64,4.71,0,0,0,1,1,0,1,0,3
1,1,3,185,4.78,0,0,1,1,1,1,1,1,6
1,1,2,125,4.94,0,0,1,1,1,0,1,1,5
1,1,1,38,4.55,1,1,0,1,1,1,1,1,7
1,1,4,206,4.36,0,0,0,1,1,0,1,0,3
1,1,3,128,4.78,1,1,1,0,1,1,1,1,7
0,1,1,103,4.79,0,0,0,1,1,0,1,0,3
0,1,2,165,5,0,0,1,1,1,0,1,1,5
1,1,2,122,4.92,0,0,1,1,1,0,1,1,5
1,1,1,102,4.88,0,0,1,1,1,0,1,1,5
1,1,2,120,4.99,0,0,1,1,1,0,1,1,5
1,1,1,224,4.89,0,0,1,1,1,1,1,1,6
1,1,2,471,4.42,0,0,1,1,1,1,1,1,6
1,1,1,68,4.84,0,0,1,1,1,0,1,1,5
0.56,1,3,393,4.78,0,0,0,1,1,0,1,0,3
0,1,3,78,4.46,0,0,1,1,1,0,1,1,5
0,1,1,47,4.89,0,1,0,1,1,1,1,1,6
0,1,2,75,4.94,0,0,0,1,1,0,0,0,2
0.98,1,2,81,4.65,0,0,1,1,1,1,1,1,6
0.8,1,2,218,0,0,0,0,1,1,0,1,0,3
0,1,2,143,4.94,0,0,1,1,1,0,1,1,5
1,1,1,47,4.76,1,1,1,1,1,1,1,1,8
0.72,1,1,155,0,0,0,0,1,1,0,1,0,3
1,1,4,295,4.88,0,0,1,1,1,0,1,1,5
0,1,1,59,4,0,0,1,1,1,0,1,1,5
1,1,1,100,4.81,0,0,0,1,1,0,1,0,3
1,1,2,200,4.8,0,0,0,1,1,0,1,0,3
1,1,1,72,4.89,0,0,1,1,1,1,1,1,6
1,1,4,1000,4.92,0,0,1,1,1,1,1,1,6
1,1,3,253,4.97,0,0,0,1,1,0,1,0,3
0,1,3,344,4.72,0,0,0,1,1,0,1,0,3
1,1,1,84,4.96,0,1,0,1,1,1,1,1,6
0,1,3,347,4.75,0,0,1,1,1,1,1,1,6
0.9,1,3,1000,4.78,1,1,1,1,1,0,1,1,7
1,1,2,154,4.94,0,0,0,1,1,0,1,0,3
0.75,1,1,145,4.98,1,1,0,1,1,1,1,1,7
1,1,1,125,5,0,0,1,1,1,1,1,1,6
1,1,2,200,5,0,0,1,1,1,1,1,1,6
1,1,3,570,4.9,0,0,0,1,1,1,1,1,5
1,1,1,55,4.83,1,0,1,1,1,1,1,1,7
0.88,1,1,111,4.85,0,0,0,1,1,0,1,0,3
1,1,2,146,4.84,0,0,0,1,1,0,1,0,3
1,1,1,140,4,0,0,1,1,1,1,1,1,6
1,1,1,150,5,0,0,1,1,1,1,1,1,6
1,1,1,55,4.81,0,0,0,1,1,0,1,0,3
0,1,1,65,4.93,0,0,1,1,1,0,1,1,5
1,1,2,175,4.96,1,1,0,1,1,1,1,1,7
1,1,2,60,4.94,0,0,0,1,1,0,1,0,3
0,1,2,74,5,0,0,0,1,1,0,1,0,3
0.8,1,1,110,5,0,0,0,1,1,0,1,0,3
0,1,1,40,4.96,0,0,1,1,1,0,1,1,5
0,1,2,173,4.95,0,0,1,1,1,1,1,1,6
1,1,2,109,4.81,1,1,0,1,1,1,1,1,7
1,1,3,194,4.83,0,0,1,1,1,1,0,1,5
1,1,2,220,4.89,0,0,1,1,1,0,1,1,5
1,1,4,139,4.81,0,0,1,1,1,0,1,1,5
1,1,2,200,4.25,0,0,1,1,1,1,1,1,6
1,1,1,125,4.95,0,1,0,1,1,1,1,1,6
1,1,2,198,4.74,0,0,0,1,1,0,1,0,3
0,1,3,135,4.93,0,0,1,1,1,1,1,1,6
0.95,1,3,271,4.88,1,1,1,1,1,0,1,1,7
1,1,1,139,4.94,0,0,1,1,1,0,1,1,5
0,1,4,240,4.68,1,1,1,1,1,1,1,1,8
0.8,1,2,220,0,0,0,0,1,1,0,1,0,3
0,1,4,282,4.72,1,1,1,1,1,1,1,1,8
0,1,4,405,4.69,1,1,1,1,1,1,1,1,8
0,1,2,100,4.77,0,0,1,1,1,1,1,1,6
0,1,5,390,4.66,1,1,1,1,1,0,1,1,7
0.83,1,1,45,4.61,0,0,0,1,1,0,1,0,3
0.83,1,1,45,4.29,0,0,0,1,1,0,1,0,3
1,1,3,200,4.86,0,0,0,1,1,0,1,0,3
1,1,1,59,4.44,0,0,1,1,1,0,0,1,4
1,1,5,350,4,0,0,1,1,1,0,1,1,5
0,1,5,450,0,0,0,1,1,1,0,1,1,5
0,1,1,80,0,0,0,0,1,1,0,1,0,3
0.72,1,1,120,5,0,0,0,1,1,0,1,0,3
0.72,1,2,150,5,0,0,0,1,1,0,1,0,3
0,1,1,53,4.89,0,0,0,1,1,0,1,0,3
1,1,1,33,4.77,0,0,0,1,1,0,1,0,3
1,1,1,47,4.74,0,0,0,1,1,0,1,0,3
1,1,2,135,4.91,0,0,0,1,1,1,1,1,5
1,1,1,45,4.83,1,0,1,1,1,1,1,1,7
1,1,1,49,4.95,1,0,1,1,1,1,1,1,7
1,1,1,89,4.94,0,0,1,1,1,1,1,1,6
0,1,1,85,4.83,0,0,1,1,1,1,1,1,6
0,1,1,40,4.89,0,0,1,1,1,0,1,1,5
1,1,1,49,4.85,0,0,0,1,1,0,1,0,3
1,1,2,198,4.91,0,0,1,1,1,1,1,1,6
1,1,4,328,4.64,0,0,0,1,1,0,1,0,3
1,1,1,59,4.53,0,0,1,1,1,0,0,1,4
0,1,1,163,4.86,0,0,0,0,1,0,1,0,2
0,1,4,116,4.91,0,0,0,1,1,0,1,0,3
1,1,1,36,4.87,0,0,1,1,1,0,1,1,5
0.72,1,1,120,0,0,0,0,1,1,0,1,0,3
1,1,2,131,4.76,0,0,0,1,1,0,1,0,3
0.72,1,2,195,5,0,0,0,1,1,0,1,0,3
0,1,3,229,4.94,0,0,1,1,1,0,1,1,5
0.9,1,2,97,4.86,0,0,1,1,1,1,1,1,6
0,1,1,47,4.79,0,0,0,1,1,0,1,0,3
1,1,3,347,4.17,0,0,0,1,1,0,1,0,3
1,1,1,114,4.94,0,0,0,1,1,0,1,0,3
1,1,1,64,4.48,0,0,1,1,1,1,1,1,6
1,1,2,250,4.77,1,1,1,1,1,0,1,1,7
1,1,2,210,5,0,0,0,0,1,0,1,0,2
1,1,1,36,4.77,1,1,1,1,1,1,1,1,8
1,1,1,99,4.65,0,0,0,1,1,0,1,0,3
1,1,2,255,4.97,0,0,1,1,1,1,1,1,6
0.72,1,2,99,5,0,0,0,1,1,0,1,0,3
0,1,1,75,4.31,0,0,1,1,1,0,1,1,5
1,1,4,263,4.64,0,0,0,1,1,0,1,0,3
1,1,1,99,4.92,0,0,1,1,1,0,1,1,5
1,1,1,149,4.93,0,0,1,1,1,0,1,1,5
0,1,2,300,4.33,1,1,1,1,1,1,1,1,8
1,1,2,140,5,0,0,0,1,1,0,1,0,3
1,1,1,80,4.65,0,0,0,1,1,1,1,1,5
1,1,2,210,4.97,0,0,1,1,1,0,1,1,5
1,1,1,75,4.87,0,0,0,1,1,0,1,0,3
0,1,1,164,4.94,0,0,0,1,1,0,1,0,3
0,1,1,65,3,0,0,0,0,1,0,1,0,2
1,1,1,64,4.93,0,0,1,1,1,1,1,1,6
0,1,2,48,4.8,0,0,0,1,1,0,1,0,3
0.8,1,2,165,0,0,0,0,1,1,0,1,0,3
1,1,2,115,4.95,0,0,1,1,1,1,1,1,6
1,1,1,140,0,0,0,1,1,1,1,1,1,6
0,1,1,102,4.83,1,1,1,1,1,0,1,1,7
0,1,2,177,4.88,0,0,0,1,1,0,1,0,3
1,1,2,200,4.93,0,0,0,1,1,0,1,0,3
1,1,1,59,4.51,0,0,1,1,1,0,0,1,4
0,1,1,114,5,0,0,1,0,1,0,1,1,4
0,1,2,190,4.93,0,0,0,1,1,0,1,0,3
1,1,1,175,4.92,1,1,1,1,1,1,1,1,8
0.98,1,1,83,4.82,0,0,0,1,1,1,1,1,5
1,1,1,97,4.82,1,1,0,1,1,1,1,1,7
1,1,1,76,4.92,0,0,1,1,1,1,1,1,6
1,1,1,65,4.94,0,0,0,1,1,0,1,0,3
0,1,5,285,5,0,0,1,1,1,0,1,1,5
0.73,1,1,42,4.79,1,1,0,1,1,1,1,1,7
1,1,1,150,5,0,0,1,1,1,1,1,1,6
1,1,1,157,5,0,0,1,1,1,1,1,1,6
1,1,1,69,4.72,0,0,0,1,1,1,1,1,5
1,1,1,125,5,0,0,0,1,1,0,1,0,3
1,1,1,120,0,0,0,0,1,1,0,1,0,3
1,1,2,236,4.71,0,0,1,1,1,1,1,1,6
0,1,1,96,4.87,1,1,1,1,1,0,1,1,7
1,1,4,289,5,0,0,0,1,1,0,1,0,3
0,1,1,27,4.81,0,0,1,1,1,0,1,1,5
1,1,1,60,4.68,0,0,1,1,1,1,1,1,6
0,1,1,28,4.66,1,1,1,1,1,0,1,1,7
1,1,1,205,4.71,0,0,0,1,1,0,1,0,3
1,1,1,109,4.95,0,0,1,1,1,0,1,1,5
0,1,2,145,4.9,0,0,0,1,1,0,1,0,3
0.72,1,1,120,5,0,0,0,1,1,0,1,0,3
1,1,3,126,4.79,1,1,0,1,1,1,1,1,7
1,1,3,249,4.9,0,0,0,1,1,0,1,0,3
0,1,1,80,5,1,1,1,1,1,1,1,1,8
1,1,1,46,4.9,1,1,1,1,1,0,1,1,7
0,1,1,60,4.83,1,1,1,1,1,0,1,1,7
0,1,1,221,4.94,0,0,1,1,1,0,1,1,5
0.98,1,4,415,4.92,1,1,1,1,1,1,1,1,8
0,1,1,50,4.33,0,0,0,1,1,0,1,0,3
0,1,1,118,4.88,0,0,1,1,1,0,1,1,5
1,1,3,112,4.75,0,0,1,1,1,0,1,1,5
0,1,5,289,4.86,0,0,1,1,1,0,1,1,5
0,1,1,135,5,0,0,0,1,1,0,1,0,3
1,1,3,177,4.79,0,0,1,1,1,0,1,1,5
1,1,1,110,4.9,0,0,1,1,1,0,1,1,5
0,1,3,129,5,0,0,1,1,1,0,1,1,5
1,1,2,300,4.91,0,0,0,1,1,0,1,0,3
1,1,1,128,4.96,0,0,1,1,1,0,1,1,5
1,1,2,101,4.76,0,0,0,1,1,0,1,0,3
0,1,2,250,4.88,0,0,1,1,1,0,1,1,5
0,1,1,90,4.58,0,0,1,1,1,0,1,1,5
1,1,1,80,4.33,1,1,0,0,1,1,1,1,6
0,1,2,219,4.86,0,0,0,1,1,1,1,1,5
1,1,2,84,4.79,0,0,1,1,1,0,1,1,5
1,1,3,353,4.83,0,0,1,1,1,0,1,1,5
1,1,5,361,4.95,0,0,1,1,1,0,1,1,5
1,1,3,200,4.96,0,0,0,1,1,0,1,0,3
0.98,1,4,352,4.96,1,1,1,1,1,1,1,1,8
1,1,1,48,4.77,1,1,1,1,1,1,1,1,8
1,1,1,39,4.76,0,0,0,1,1,0,1,0,3
0,1,2,40,4,0,0,1,1,1,1,1,1,6
1,1,1,118,4.77,0,0,0,1,1,0,1,0,3
1,1,3,88,4.85,0,0,1,1,1,0,1,1,5
1,1,1,49,4.84,1,1,1,1,1,1,1,1,8
0,1,3,300,4.92,0,0,0,1,1,0,1,0,3
0.98,1,1,51,4.84,0,0,1,1,1,0,1,1,5
0.98,1,1,46,4.86,0,0,1,1,1,0,1,1,5
1,1,1,101,4.8,1,1,1,1,1,1,1,1,8
1,1,1,37,4.81,1,1,1,1,1,1,1,1,8
1,1,1,72,5,0,0,0,1,1,0,1,0,3
0,1,1,75,4.94,1,1,1,1,1,0,1,1,7
0,1,2,71,4.26,1,1,0,1,1,1,1,1,7
0,1,1,30,4.9,0,0,1,1,1,1,1,1,6
1,1,1,77,4.98,0,0,1,1,1,0,1,1,5
0,1,3,289,4.44,0,0,0,1,1,0,1,0,3
0,1,1,67,4.59,1,1,1,1,1,1,1,1,8
0.94,1,1,204,4.58,0,0,1,1,1,0,1,1,5
1,1,2,115,4.83,0,0,1,1,1,0,1,1,5
0.94,1,1,182,4.61,0,0,1,1,1,0,1,1,5
0.95,1,1,71,4.87,0,0,1,1,1,0,1,1,5
1,1,1,95,5,1,1,1,0,1,1,1,1,7
0,1,1,95,4.84,0,0,1,1,1,1,1,1,6
0,1,1,50,5,0,0,1,1,1,1,1,1,6
